PokerStars Tournoi #3585974263, No Limit Hold'em
  653: loren1962 (Espagne), 
  654: chemanfetamina (Espagne), 
  655: oul69 (France), 
  656: weedmax-xmax [2] (France), 
  657: Rominou50 (France), 
  658: alkapokkk [2] (France), 
  659: PawnChess (France), 
  660: marivsmr (Espagne), 
  661: Tinder King4 (Espagne), 
  662: Karredha (France), 
  663: ikerguti [2] (Espagne), 
  664: 13 Tony 31 (Espagne), 
  665: 500xave (France), 
  666: MARCUXXX47 (Espagne), 
  667: alcahueta30 (Espagne), 
  668: cerber69600 (France), 
  669: sakaaran (France), 
  670: zambio103 [2] (France), 
  671: Globaloods (Ukraine), 
  672: sabou1979 (France), 
  673: petoune160 (France), 
  674: vecino19 (Espagne), 
  675: SPIKLUI (France), 
  676: neptuno1960 [2] (Espagne), 
  677: benedicta93 (France), 
  678: Faica366 (Portugal), 
  679: Radu92Olaru (Espagne), 
  680: alejandritolh (Espagne), 
  681: drax1496 [2] (France), 
  682: mlekevin (Guyane française), 
  683: DDOIGT (France), 
  684: alkapokkk (France), 
  685: renuelos (Espagne), 
  686: FORREST680 (France), 
  687: tolosu (Espagne), 
  688: JoKerJames98 (Portugal), 
  689: bamboclat27 (France), 
  690: laidouni30100 (France), 
  691: Hégésippe (France), 
  692: Danny_16_146 [2] (Espagne), 
  693: bebert19 (France), 
  694: smakovitch (France), 
  695: Pechorro [2] (Portugal), 
  696: Andrey.Mi125 [2] (France), 
  697: ASBla (France), 
  698: IRAISEYOU1 [2] (France), 
  699: ikerguti (Espagne), 
  700: marea brasa [2] (Espagne), 
  701: ArcangelSO (Espagne), 
  702: pintoval [2] (Espagne), 
  703: Notrustingod (France), 
  704: pacomeycena (Espagne), 
  705: LyssovAK [2] (France), 
  706: verremeca (France), 
  707: Rachton2795 (France), 
  708: RomanoLove90 (Portugal), 
  709: iEveR_0 (France), 
  710: 3Hard (Ukraine), 
  711: pablopakiyo (Espagne), 
  712: DaBigPete666 (France), 
  713: jetonfix13 (France), 
  714: Liitea (Argentine), 
  715: montañero911 (Espagne), 
  716: jdvg74 (Espagne), 
  717: weedmax-xmax (France), 
  718: IRAISEYOU1 (France), 
  719: cachou66 (France), 
  720: Silvy2226 (Espagne), 
  721: euskalRamses (Espagne), 
  722: GrOoOjAm1 (France), 
  723: feron le bon (France), 
  724: DOMTV (France), 
  725: Samarques3786 [2] (Portugal), 
  726: SR96100 [2] (France), 
  727: selvagem65 (Portugal), 
  728: ze4939 (Portugal), 
